1746168172,0,0.0,0.000000
1746171230,1,439.0,10.830324
1746172135,2,476.0,10.830324
1746173048,3,528.0,10.830324
1746173971,4,569.0,10.830324
1746174925,5,618.0,10.830324
1746175808,6,618.0,11.553844
Need to update! Before update: Max Novel = 618.0000 | Max MMD = 11.553844
Complete update! After update: Max Novel = 28.0000 | Max MMD = 39.850999
1746180763,7,34.0,49.949450
1746182388,8,39.0,49.949450
1746183932,9,39.0,55.459337
1746185504,10,41.0,60.989887
1746187069,11,45.0,70.532927
1746188608,12,45.0,78.880260
1746190584,13,46.0,84.847070
1746193167,14,46.0,84.847070
1746195732,15,46.0,103.465904
1746198352,16,46.0,103.465904
1746200927,17,46.0,103.465904
1746203484,18,46.0,109.865436
Need to update! Before update: Max Novel = 46.0000 | Max MMD = 109.865436
Complete update! After update: Max Novel = 95.0000 | Max MMD = 122.102236
1746209118,19,99.0,126.926630
1746210709,20,99.0,136.964223
1746212300,21,100.0,136.964223
1746213891,22,104.0,136.964223
1746215443,23,109.0,136.964223
1746217024,24,126.0,151.181379
1746218917,25,128.0,151.181379
1746221515,26,142.0,154.195707
1746224008,27,146.0,154.195707
1746226166,28,146.0,159.435426
1746228669,29,146.0,159.435426
1746231261,30,161.0,169.370767
1746233903,31,172.0,175.068352
1746236439,32,185.0,179.014331
1746239116,33,188.0,179.394857
1746241835,34,211.0,179.394857
1746244399,35,211.0,186.635503
1746246948,36,211.0,186.635503
1746249619,37,235.0,186.635503
1746252193,38,235.0,203.110744
Need to update! Before update: Max Novel = 235.0000 | Max MMD = 203.110744
Complete update! After update: Max Novel = 89.0000 | Max MMD = 204.543113
1746258794,39,89.0,204.543113
1746261383,40,107.0,204.543113
1746263902,41,108.0,204.543113
1746266462,42,110.0,204.543113
1746269035,43,110.0,204.543113
Need to update! Before update: Max Novel = 110.0000 | Max MMD = 204.543113
Complete update! After update: Max Novel = 115.0000 | Max MMD = 188.073933
1746274011,44,115.0,206.097425
1746276211,45,137.0,206.097425
1746278758,46,137.0,206.097425
1746281316,47,137.0,206.097425
1746283932,48,137.0,206.097425
Need to update! Before update: Max Novel = 137.0000 | Max MMD = 206.097425
Complete update! After update: Max Novel = 120.0000 | Max MMD = 188.883230
1746290696,49,120.0,188.883230
1746293252,50,132.0,190.572713
1746295641,51,132.0,195.091939
1746297624,52,155.0,195.091939
1746299846,53,155.0,202.888461
1746302235,54,182.0,202.888461
1746304774,55,182.0,202.888461
Need to update! Before update: Max Novel = 182.0000 | Max MMD = 202.888461
Complete update! After update: Max Novel = 37.0000 | Max MMD = 185.862613
1746309394,56,40.0,185.862613
1746310927,57,60.0,185.862613
1746312474,58,60.0,187.730533
1746314247,59,60.0,188.557049
1746316798,60,60.0,195.185635
Need to update! Before update: Max Novel = 60.0000 | Max MMD = 195.185635
Complete update! After update: Max Novel = 55.0000 | Max MMD = 217.267222
1746323482,61,55.0,223.791361
1746326209,62,78.0,223.791361
1746328766,63,78.0,223.791361
1746331315,64,78.0,228.856707
1746333916,65,78.0,228.856707
Need to update! Before update: Max Novel = 78.0000 | Max MMD = 228.856707
Complete update! After update: Max Novel = 56.0000 | Max MMD = 199.462225
1746340533,66,56.0,204.272063
1746343124,67,56.0,205.055731
1746345726,68,56.0,210.983459
1746348245,69,80.0,213.832785
1746350913,70,80.0,215.281925
1746353432,71,80.0,215.281925
1746356014,72,80.0,215.281925
1746358558,73,80.0,215.281925
1746361049,74,80.0,215.281925
Need to update! Before update: Max Novel = 80.0000 | Max MMD = 215.281925
Complete update! After update: Max Novel = 87.0000 | Max MMD = 248.335855
1746367820,75,88.0,248.335855
1746370370,76,89.0,248.335855
1746372920,77,89.0,248.335855
1746375438,78,92.0,248.335855
1746377924,79,92.0,248.335855
Need to update! Before update: Max Novel = 92.0000 | Max MMD = 248.335855
Complete update! After update: Max Novel = 17.0000 | Max MMD = 228.469058
1746384416,80,17.0,237.106881
1746386768,81,21.0,247.295505
1746389158,82,22.0,247.295505
1746391654,83,33.0,247.295505
1746394161,84,33.0,247.295505
1746396685,85,33.0,247.295505
1746399202,86,33.0,250.273812
Need to update! Before update: Max Novel = 33.0000 | Max MMD = 250.273812
Complete update! After update: Max Novel = 47.0000 | Max MMD = 265.266172
1746405917,87,54.0,265.266172
1746408433,88,54.0,278.183058
1746410949,89,54.0,278.183058
1746413464,90,69.0,278.183058
1746415815,91,69.0,278.183058
Need to update! Before update: Max Novel = 69.0000 | Max MMD = 278.183058
Complete update! After update: Max Novel = 78.0000 | Max MMD = 285.062102
1746422501,92,78.0,285.743041
1746424991,93,91.0,285.743041
1746427362,94,95.0,285.743041
1746429681,95,95.0,285.743041
1746432097,96,95.0,285.743041
Need to update! Before update: Max Novel = 95.0000 | Max MMD = 285.743041
Complete update! After update: Max Novel = 77.0000 | Max MMD = 286.202262
1746438610,97,80.0,286.202262
1746441122,98,81.0,290.014523
1746443525,99,83.0,290.014523
1746445628,100,89.0,290.014523
1746447592,101,92.0,743.759349
